testCase,componentTags,testTags,testSuite
01493,AssignmentRule;FunctionDefinition;Parameter;RateRule,InitialValueReassigned;NonConstantParameter,semantic
01498,AssignmentRule;Compartment;InitialAssignment;Parameter;RateRule;Reaction;Species,Amount;AssignedConstantStoichiometry;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath;VolumeConcentrationRates,semantic
01499,AlgebraicRule;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01500,AlgebraicRule;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01501,AlgebraicRule;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01502,AlgebraicRule;Parameter,InitialValueReassigned;UncommonMathML,semantic
01504,AssignmentRule;CSymbolTime;Compartment;EventNoDelay;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01505,AssignmentRule;CSymbolTime;Compartment;EventNoDelay;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01506,AssignmentRule;CSymbolTime;Compartment;EventNoDelay;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01510,AssignmentRule;Compartment;EventNoDelay;Parameter;RateRule;Species,Amount;BoundaryCondition;EventT0Firing;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01513,AssignmentRule;Compartment;InitialAssignment;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01514,AssignmentRule;Compartment;InitialAssignment;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01515,Parameter;RateRule,NonConstantParameter;UncommonMathML,semantic
01516,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry;UncommonMathML,semantic
01517,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry;UncommonMathML,semantic
01527,CSymbolRateOf;EventNoDelay;Parameter;RateRule,EventT0Firing;NonConstantParameter,semantic
01530,CSymbolTime;EventNoDelay;Parameter,NonConstantParameter;UncommonMathML,semantic
01540,AssignmentRule;CSymbolRateOf;Compartment;Parameter;RateRule;Reaction;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantParameter,semantic
01541,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantParameter,semantic
01542,AssignmentRule;CSymbolRateOf;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonConstantParameter;NonUnityStoichiometry,semantic
01543,AssignmentRule;CSymbolRateOf;Compartment;InitialAssignment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonConstantParameter;NonUnityStoichiometry,semantic
01552,AssignmentRule;Compartment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NoMathML;NonUnityStoichiometry,semantic
01553,Compartment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NoMathML;NonUnityStoichiometry,semantic
01554,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NoMathML;NonUnityStoichiometry,semantic
01555,AssignmentRule;Compartment;Reaction;Species,Amount;BoundaryCondition;NoMathML;NonUnityStoichiometry,semantic
01556,Compartment;RateRule;Reaction;Species,Amount;BoundaryCondition;NoMathML;NonUnityStoichiometry,semantic
01557,Compartment;InitialAssignment;Reaction;Species,Amount;BoundaryCondition;NoMathML;NonUnityStoichiometry,semantic
01561,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry;UncommonMathML,semantic
01562,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry;UncommonMathML,semantic
01563,Compartment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NonUnityStoichiometry;UncommonMathML,semantic
01564,Compartment;Reaction;Species,Amount;UncommonMathML,semantic
01566,AssignmentRule;Compartment;Parameter;Reaction;Species,Amount;InitialValueReassigned;NonUnityStoichiometry;SpeciesReferenceInMath;UncommonMathML,semantic
01573,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;BoundaryCondition;DefaultValue;NonUnityStoichiometry,semantic
01574,AssignmentRule;Compartment;Reaction;Species,Amount;AssignedConstantStoichiometry;BoundaryCondition;InitialValueReassigned;NonUnityStoichiometry,semantic
01596,AssignmentRule;CSymbolTime;EventNoDelay;Parameter,EventT0Firing;InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01631,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedConstantStoichiometry;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01632,Compartment;Parameter;RateRule;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;AssignedVariableStoichiometry;NonConstantParameter;NonUnityStoichiometry,semantic
01633,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedConstantStoichiometry;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01634,Compartment;Parameter;RateRule;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;AssignedVariableStoichiometry;DefaultValue;NonConstantParameter;NonUnityStoichiometry,semantic
01635,Compartment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;BoundaryCondition;NonUnityStoichiometry,semantic
01636,Compartment;Parameter;RateRule;Reaction;Species;StoichiometryMath,Amount;AssignedVariableStoichiometry;BoundaryCondition;DefaultValue;NonConstantParameter;NonUnityStoichiometry,semantic
01637,Compartment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;LocalParameters;NonUnityStoichiometry,semantic
01638,Compartment;Reaction;Species,Amount;BoundaryCondition;LocalParameters,semantic
01639,Compartment;Reaction;Species,Amount;BoundaryCondition;LocalParameters,semantic
01640,Compartment;Reaction;Species,Amount;BoundaryCondition;LocalParameters,semantic
01641,CSymbolAvogadro;CSymbolTime;InitialAssignment;Parameter,InitialValueReassigned,semantic
01642,Compartment;FunctionDefinition;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned,semantic
01643,Compartment;FunctionDefinition;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned,semantic
01644,Compartment;FunctionDefinition;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned,semantic
01645,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01646,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01647,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01648,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;LocalParameters,semantic
01649,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;LocalParameters,semantic
01650,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;LocalParameters,semantic
01651,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01652,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01653,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01654,Compartment;FunctionDefinition;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01655,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01656,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;LocalParameters;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01657,AssignmentRule;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NoMathML;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01658,CSymbolAvogadro;CSymbolTime;EventNoDelay;Parameter,NonConstantParameter,semantic
01663,CSymbolAvogadro;EventNoDelay;Parameter,EventT0Firing;NonConstantParameter,semantic
01664,CSymbolAvogadro;CSymbolTime;EventNoDelay;Parameter,NonConstantParameter,semantic
01665,CSymbolAvogadro;Parameter;RateRule,NonConstantParameter,semantic
01666,Compartment;Parameter;RateRule;Species,Amount;ConversionFactors,semantic
01667,Compartment;Parameter;RateRule;Species,Amount;ConversionFactors,semantic
01668,Compartment;Parameter;RateRule;Species,Amount;ConversionFactors,semantic
01669,CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;ConversionFactors,semantic
01670,CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;ConversionFactors,semantic
01671,CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;ConversionFactors,semantic
01684,Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;ConversionFactors;EventT0Firing,semantic
01685,Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;ConversionFactors;EventT0Firing,semantic
01686,Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;ConversionFactors;EventT0Firing,semantic
01693,EventNoDelay;FunctionDefinition;Parameter,EventT0Firing;NonConstantParameter,semantic
01694,EventNoDelay;FunctionDefinition;Parameter,EventT0Firing;NonConstantParameter,semantic
01695,EventNoDelay;FunctionDefinition;Parameter,EventT0Firing;NonConstantParameter,semantic
01696,EventNoDelay;FunctionDefinition;Parameter,EventT0Firing;NonConstantParameter,semantic
01697,EventNoDelay;Parameter,EventT0Firing;NonConstantParameter,semantic
01698,EventNoDelay;InitialAssignment;Parameter,EventT0Firing;InitialValueReassigned;NonConstantParameter,semantic
01699,EventNoDelay;InitialAssignment;Parameter,EventT0Firing;InitialValueReassigned;NonConstantParameter,semantic
01700,EventNoDelay;InitialAssignment;Parameter,EventT0Firing;InitialValueReassigned;NonConstantParameter,semantic
01719,Compartment;EventNoDelay;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;EventT0Firing;NonConstantParameter;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01722,CSymbolAvogadro;Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01723,CSymbolAvogadro;Compartment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NonUnityStoichiometry,semantic
01724,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry,semantic
01725,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry,semantic
01726,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry,semantic
01727,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;ConversionFactors;NonUnityStoichiometry,semantic
01728,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;ConversionFactors;NonUnityStoichiometry,semantic
01729,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;ConversionFactors;NonUnityStoichiometry,semantic
01730,Compartment;Parameter;Reaction;Species,Amount;BoundaryCondition;ConversionFactors,semantic
01731,Compartment;Parameter;Reaction;Species,Amount;BoundaryCondition;ConversionFactors,semantic
01732,Compartment;Parameter;Reaction;Species,Amount;BoundaryCondition;ConversionFactors,semantic
01733,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;BoundaryCondition;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry,semantic
01734,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;BoundaryCondition;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry,semantic
01735,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;AssignedConstantStoichiometry;BoundaryCondition;ConversionFactors;InitialValueReassigned;NonUnityStoichiometry,semantic
01736,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;BoundaryCondition;ConversionFactors;NonUnityStoichiometry,semantic
01737,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;BoundaryCondition;ConversionFactors;NonUnityStoichiometry,semantic
01738,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;BoundaryCondition;ConversionFactors;NonUnityStoichiometry,semantic
01739,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;LocalParameters,semantic
01740,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;LocalParameters,semantic
01741,Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;LocalParameters,semantic
01742,Compartment;FunctionDefinition;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NonUnityStoichiometry,semantic
01743,Compartment;FunctionDefinition;Parameter;RateRule;Reaction;Species;StoichiometryMath,Amount;AssignedVariableStoichiometry;DefaultValue;NonConstantParameter;NonUnityStoichiometry,semantic
01744,AssignmentRule;CSymbolTime;Compartment;FunctionDefinition;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01745,CSymbolTime;Compartment;FunctionDefinition;Reaction;Species;StoichiometryMath,Amount;AssignedVariableStoichiometry;DefaultValue;NonUnityStoichiometry,semantic
01746,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;HasOnlySubstanceUnits;InitialValueReassigned;NonUnityCompartment;NonUnityStoichiometry,semantic
01747,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;HasOnlySubstanceUnits;NonUnityCompartment;NonUnityStoichiometry,semantic
01748,AssignmentRule;CSymbolTime;Compartment;Reaction;Species,Amount;AssignedVariableStoichiometry;HasOnlySubstanceUnits;InitialValueReassigned;NonUnityCompartment;NonUnityStoichiometry,semantic
01749,CSymbolTime;Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedVariableStoichiometry;DefaultValue;HasOnlySubstanceUnits;NonUnityCompartment;NonUnityStoichiometry,semantic
01750,AssignmentRule;CSymbolTime;Compartment;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;LocalParameters;NonUnityStoichiometry,semantic
01751,CSymbolTime;Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedVariableStoichiometry;DefaultValue;LocalParameters;NonUnityStoichiometry,semantic
01752,Compartment;Reaction;Species,Amount;BoundaryCondition;LocalParameters,semantic
01753,Compartment;Reaction;Species,Amount;LocalParameters;SpeciesReferenceInMath,semantic
01760,Compartment;Reaction;Species,Amount;LocalParameters,semantic
01761,Compartment;Parameter;Reaction;Species,Amount,semantic
01762,CSymbolAvogadro;Compartment;Reaction;Species,Amount;LocalParameters,semantic
01763,CSymbolAvogadro;Compartment;Parameter;Reaction;Species,Amount,semantic
01764,AssignmentRule;Compartment;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;LocalParameters;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01765,Compartment;Parameter;RateRule;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters;NonConstantParameter;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01766,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;LocalParameters;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01767,AssignmentRule;Compartment;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;LocalParameters;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01768,Compartment;Parameter;RateRule;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters;NonConstantParameter;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01769,Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters;NonConstantParameter;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01770,Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters;NonConstantParameter;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01773,Compartment;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01774,Compartment;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01775,CSymbolAvogadro;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned,semantic
01776,CSymbolAvogadro;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned,semantic
01777,CSymbolAvogadro;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned,semantic
01779,AssignmentRule;CSymbolTime;Compartment;EventNoDelay;Parameter;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment,semantic
01780,AssignmentRule;CSymbolTime;Compartment;EventNoDelay;Parameter;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment,semantic
01784,Compartment;Reaction;Species,Amount;DefaultValue,semantic
01785,AlgebraicRule;Compartment,InitialValueReassigned;MultiCompartment;NonUnityCompartment;DefaultValue,semantic
01786,AlgebraicRule;Compartment,DefaultValue;InitialValueReassigned;MultiCompartment;NonUnityCompartment,semantic
01787,AlgebraicRule;Compartment;Species,Amount;BoundaryCondition;DefaultValue;InitialValueReassigned,semantic
01788,AlgebraicRule;Compartment;Species,Amount;ConstantSpecies;DefaultValue;InitialValueReassigned,semantic
01789,AlgebraicRule;Parameter,DefaultValue;InitialValueReassigned,semantic
01790,AlgebraicRule;Parameter,DefaultValue;InitialValueReassigned,semantic
01791,AlgebraicRule;Compartment;Parameter,DefaultValue;InitialValueReassigned;NonUnityCompartment,semantic
01792,AlgebraicRule;Compartment;Parameter,DefaultValue;InitialValueReassigned;NonUnityCompartment,semantic
01793,AlgebraicRule;Compartment;Species,Amount;DefaultValue;HasOnlySubstanceUnits;InitialValueReassigned,semantic
01794,AlgebraicRule;Compartment;Parameter;Species,Amount;DefaultValue;HasOnlySubstanceUnits;InitialValueReassigned,semantic
01795,Compartment;Reaction;Species,Amount;BoundaryCondition;DefaultValue,semantic
01796,AssignmentRule;Compartment;Parameter;Species,Amount;DefaultValue;HasOnlySubstanceUnits;InitialValueReassigned;NonConstantParameter;NonUnityCompartment,semantic
01797,Compartment;Reaction;Species,Amount;DefaultValue;NonUnityStoichiometry,semantic
01799,Compartment;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters,semantic
01800,Compartment;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters,semantic
01801,Compartment;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters,semantic
01802,Compartment;Reaction;Species,Amount;HasOnlySubstanceUnits;LocalParameters,semantic
01803,Parameter,testType:        TimeCourse,semantic
01804,Compartment;Species,Amount,semantic
01805,Compartment,MultiCompartment;NonUnityCompartment,semantic
01806,Compartment;Species,Amount;MultiCompartment;NonUnityCompartment,semantic
01807,Compartment;Reaction;Species,Amount;MultiCompartment;NonUnityCompartment;NonUnityStoichiometry,semantic
01808,Compartment;Parameter;Reaction;Species,Amount;MultiCompartment;NonUnityCompartment;NonUnityStoichiometry,semantic
01809,Compartment;Reaction;Species,0D-Compartment;Amount;NonUnityCompartment,semantic
00001,Compartment;Species;Reaction;Parameter,Amount,stochastic
00002,Compartment;Species;Reaction;Parameter,Amount,stochastic
00003,Compartment;Species;Reaction;Parameter,Amount;NonUnityStoichiometry,stochastic
00004,Compartment;Species;Reaction;Parameter,Amount;NonUnityStoichiometry,stochastic
00005,Compartment;Species;Reaction;Parameter,Amount,stochastic
00006,Compartment;Species;Reaction;Parameter,Amount,stochastic
00007,Compartment;Species;Reaction;Parameter,Amount;BoundaryCondition,stochastic
00008,Compartment;Species;Reaction;Parameter;,Amount;BoundaryCondition,stochastic
00009,Compartment;Species;Reaction;Parameter,Amount;BoundaryCondition,stochastic
00010,Compartment;Species;Reaction;Parameter,Amount,stochastic
00011,Compartment;Species;Reaction;Parameter,Amount;BoundaryCondition,stochastic
00012,Compartment;Species;Reaction;Parameter,Amount;BoundaryCondition,stochastic
00013,Compartment;Species;Reaction;Parameter,Amount;BoundaryCondition,stochastic
00014,Compartment;Species;Reaction;Parameter,Amount;NonUnityStoichiometry,stochastic
00015,Compartment;Species;Reaction;Parameter,Amount,stochastic
00016,Compartment;Species;Reaction;Parameter,Amount;BoundaryCondition,stochastic
00017,Compartment;Species;Reaction;Parameter,Amount;NonUnityStoichiometry,stochastic
00018,Compartment;Species;Reaction;Parameter,Amount,stochastic
00020,Compartment;Species;Reaction;Parameter,Amount,stochastic
00021,Compartment;Species;Reaction;Parameter,Amount;NonUnityCompartment;NonUnityStoichiometry,stochastic
00022,Compartment;Species;Reaction;Parameter,Amount;NonUnityCompartment;NonUnityStoichiometry,stochastic
00023,Compartment;Species;Reaction;Parameter,Amount;ConstantSpecies;BoundaryCondition,stochastic
00024,Compartment;Species;Reaction;Parameter;,Amount;ConstantSpecies;BoundaryCondition,stochastic
00025,Compartment;Species;Reaction;Parameter;FunctionDefinition,Amount,stochastic
00026,Compartment;Species;Reaction;Parameter;EventNoDelay,Amount,stochastic
00027,Compartment;Species;Reaction;InitialAssignment,Amount;NonUnityCompartment;LocalParameters;InitialValueReassigned,stochastic
00028,Compartment;Species;Reaction;Parameter,Amount,stochastic
00029,Compartment;Species;AssignmentRule,Amount,stochastic
00030,Compartment;Species;AssignmentRule,Amount;InitialValueReassigned,stochastic
00031,Compartment;Species;RateRule,Amount,stochastic
00032,Compartment;Species;Parameter;RateRule,Amount,stochastic
00034,Compartment;Species;Reaction;Parameter;FunctionDefinition,Amount,stochastic
00035,Compartment;Species;Reaction;Parameter;FunctionDefinition,Amount,stochastic
00036,Compartment;Species;Reaction;Parameter;InitialAssignment,Amount;InitialValueReassigned,stochastic
00037,Compartment;Species;Reaction;Parameter;InitialAssignment,Amount;InitialValueReassigned,stochastic
00038,Compartment;Species;Reaction;Parameter;AssignmentRule,Amount;InitialValueReassigned,stochastic
00039,Compartment;Species;Reaction;Parameter;AlgebraicRule,Amount,stochastic
